,Time,Data,tire id,lib ver,sensor ver,receiver ver,pressure,z-axis,x-axis,volt (V),temp (°C),frame id,crc,rssi,period(ms)
470,10-30 11:00:48:891,"[KUMHO110087A90C9C246B000200E500FBB05349AC6A00A5]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18860,0,-91,10049
471,10-30 11:00:49:211,"[KUMHO110087A92031246B000200E100FBAF5372C46A00AC]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.97,28,29380,0,-84,10241
472,10-30 11:00:49:802,"[KUMHO110087A91B39246B0002010E00FBAF53B6C16A00A0]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46785,0,-96,10145
473,10-30 11:00:51:847,"[KUMHO110087A90C04246B000100F700FDB05233296A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13097,0,-87,10129
474,10-30 11:00:51:895,"[KUMHO110087A90D9A246B0001010B00FCB0521F126A009F]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,27,7954,0,-97,10017
475,10-30 11:00:52:518,"[KUMHO110087A90C87246B000100E500FCB053391F6A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.096,-0.211,2.98,28,14623,0,-85,10097
476,10-30 11:00:52:614,"[KUMHO110087A90C9E246B000200E400FCB05208BC6A00A4]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,27,2236,0,-92,10272
477,10-30 11:00:53:493,"[KUMHO110087A91C14246B000100E500FCAF511F616A00A0]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,26,8033,0,-96,10049
478,10-30 11:00:53:908,"[KUMHO110087A90D98246B0001010E00FD9F521BCC6A00A4]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7116,0,-92,20242
479,10-30 11:00:54:004,"[KUMHO110087A91CB2246B0002011C0100B04E1E4B6A00A8]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,23,7755,0,-88,10225
480,10-30 11:00:55:761,"[KUMHO110087A91543246B000100E900FBAF52BFD66A009E]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.97,27,49110,0,-98,10352
481,10-30 11:00:56:224,"[KUMHO110087A90CCF246B000100E100FBAB50A7CA6A00AB]
",87A90CCF,24,1.0.7,1.0.6,0,-3.568,-0.25,2.93,25,42954,0,-85,10081
482,10-30 11:00:58:205,"[KUMHO110087A90C83246B000100E000FBAF5210EB6A00A3]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4331,0,-93,10240
483,10-30 11:00:58:956,"[KUMHO110087A90C9C246B000200E500FBB05349AD6A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18861,0,-90,10065
484,10-30 11:00:59:452,"[KUMHO110087A92031246B000100E100FAAF5372C56A00AC]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.289,2.97,28,29381,0,-84,10240
485,10-30 11:00:59:947,"[KUMHO110087A91B39246B0002010D00FCAF53B6C26A00A2]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.211,2.97,28,46786,0,-94,10145
486,10-30 11:01:01:928,"[KUMHO110087A90D9A246B0001010B00FBB0521F136A00A0]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,27,7955,0,-96,10032
487,10-30 11:01:01:976,"[KUMHO110087A90C04246B000100F700FDB052332A6A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13098,0,-87,10129
488,10-30 11:01:02:615,"[KUMHO110087A90C87246B000100E400FDB05339206A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14624,0,-85,10097
489,10-30 11:01:02:903,"[KUMHO110087A90C9E246B000200E300FCB05208BD6A00A2]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,27,2237,0,-94,10289
490,10-30 11:01:03:558,"[KUMHO110087A91C14246B000100E500FCAF511F626A00A8]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,26,8034,0,-88,10065
491,10-30 11:01:04:022,"[KUMHO110087A90D98246B0001010D00FD9F521BCD6A00A4]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7117,0,-92,10114
492,10-30 11:01:04:213,"[KUMHO110087A91CB2246B0002011B0100B04F1E4C6A00A8]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7756,0,-88,10208
493,10-30 11:01:06:306,"[KUMHO110087A90CCF246B000200E000FBAB50A7CB6A00A9]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.686,-0.25,2.93,25,42955,0,-87,10081
494,10-30 11:01:08:431,"[KUMHO110083A90C83256B000100E000DBAF5210EC6A0193]
",83A90C83,25,1.0.7,1.0.6,0,-3.686,-1.498,2.97,27,4332,1,-109,0
495,10-30 11:01:09:022,"[KUMHO110087A90C9C246B000200E400FCB05349AE6A00A4]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,18862,0,-92,10065
496,10-30 11:01:09:693,"[KUMHO110087A92031246B000100E000FAAF5372C66A00AB]
",87A92031,24,1.0.7,1.0.6,0,-3.686,-0.289,2.97,28,29382,0,-85,10240
497,10-30 11:01:10:092,"[KUMHO110087A91B39246B0002010E00FBAF53B6C36A00A1]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46787,0,-95,10144
498,10-30 11:01:11:945,"[KUMHO110087A9051A246A0001010B00ABA0521F146A0195]
",87A9051A,24,1.0.6,1.0.6,0,1.388,-3.37,2.82,27,7956,1,-107,0
499,10-30 11:01:12:105,"[KUMHO110087A90C04246B000100F700FDB052332B6A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13099,0,-87,10129
500,10-30 11:01:12:728,"[KUMHO110087A90C87246B000100E400FDB05339216A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14625,0,-85,10112
501,10-30 11:01:13:176,"[KUMHO110087A90C9E246B000200E400FCB05308BE6A00A2]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2238,0,-94,10272
502,10-30 11:01:13:608,"[KUMHO110087A91C14246B000100E400FCAF521F636A00A0]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.211,2.97,27,8035,0,-96,10049
503,10-30 11:01:14:150,"[KUMHO110087A90D98246B0001010D00FD9F521BCE6A00A5]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7118,0,-91,10128
504,10-30 11:01:14:438,"[KUMHO110087A91CB2246B0002011C0100B04F1E4D6A00A6]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24,7757,0,-90,10225
505,10-30 11:01:16:403,"[KUMHO110087A90CCF246B000200E100FBAB50A7CC6A00AA]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,25,42956,0,-86,10097
506,10-30 11:01:16:435,"[KUMHO110087A91543246B000100E900FBB052BFD86A009C]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49112,0,-100,20673
507,10-30 11:01:18:655,"[KUMHO110087A90C83246B000100DF00FBAF5210ED6A0099]
",87A90C83,24,1.0.7,1.0.6,0,-3.804,-0.25,2.97,27,4333,0,-103,20450
508,10-30 11:01:19:086,"[KUMHO110087A90C9C246B000200E400FBB05249AF6A00A4]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.25,2.98,27,18863,0,-92,10064
509,10-30 11:01:19:933,"[KUMHO110087A92031246B000100E100FBAF5372C76A00AC]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29383,0,-84,10240
510,10-30 11:01:20:237,"[KUMHO110087A91B39246B0002010E00FBAF53B6C46A00A1]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46788,0,-95,10145
511,10-30 11:01:21:963,"[KUMHO110087A90D9A246B0001010B00FBB0521F156A0097]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,27,7957,0,-105,20034
512,10-30 11:01:22:235,"[KUMHO110087A90C04246B000100F700FDB052332C6A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13100,0,-87,10129
513,10-30 11:01:22:826,"[KUMHO110087A90C87246B000100E400FCB05339226A00AA]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14626,0,-86,10097
514,10-30 11:01:23:449,"[KUMHO110087A90C9E246B000200E400FCB05308BF6A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2239,0,-96,10273
515,10-30 11:01:23:672,"[KUMHO110087A91C14246B000100E400FCAF521F646A00A3]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.211,2.97,27,8036,0,-93,10064
516,10-30 11:01:24:263,"[KUMHO110087A90D98246B0001010D00FD9F521BCF6A00A4]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7119,0,-92,10112
517,10-30 11:01:24:647,"[KUMHO110087A91CB2246B0002011B0100B04F1E4E6A00A6]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7758,0,-90,10208
518,10-30 11:01:26:484,"[KUMHO110087A90CCF246B000200E100FBAB51A7CD6A00AA]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,42957,0,-86,10081
519,10-30 11:01:26:771,"[KUMHO110087A91543246B000100E900FCB052BFD96A00A0]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.211,2.98,27,49113,0,-96,10336
520,10-30 11:01:28:881,"[KUMHO110087A90C83246B000100E000FBAF5210EE6A009B]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4334,0,-101,10225
521,10-30 11:01:29:136,"[KUMHO110087A90C9C246B000200E400FCB05349B06A00A4]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,18864,0,-92,10050
522,10-30 11:01:30:158,"[KUMHO110087A92031246B000100E100FBAF5272C86A00AB]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,27,29384,0,-85,10225
523,10-30 11:01:30:383,"[KUMHO110087A91B39246B0002010D00FCAF53B6C56A00A0]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.211,2.97,28,46789,0,-96,10145
524,10-30 11:01:31:980,"[KUMHO110087A90D9A246B0001010B00FBB0521F166A0096]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,27,7958,0,-106,10017
525,10-30 11:01:32:363,"[KUMHO110087A90C04246B000100F700FDB052332D6A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13101,0,-87,10128
526,10-30 11:01:32:938,"[KUMHO110087A90C87246B000100E400FDB05339236A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14627,0,-85,10112
527,10-30 11:01:33:721,"[KUMHO110087A90C9E246A010200404040201008406A01A2]
",87A90C9E,24,1.0.6,1.0.6,25.6,-22.566,631.433,1.54,-39,2112,1,-94,10272
528,10-30 11:01:34:377,"[KUMHO110087A90D98246B0001010D00FD9F521BD06A00A5]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7120,0,-91,10113
529,10-30 11:01:34:872,"[KUMHO110087A91CB2246B0002011B0100B04F1E4F6A00A7]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7759,0,-89,10224
530,10-30 11:01:36:566,"[KUMHO110087A90CCF246B000200E100FBAB50A7CE6A00AB]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,25,42958,0,-85,10081
531,10-30 11:01:37:109,"[KUMHO110087A91543246B000100E900FBB052BFDA6A009C]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49114,0,-100,10337
532,10-30 11:01:39:121,"[KUMHO110087A90C83246B000100E000FBAF5210EF6A009A]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4335,0,-102,10240
533,10-30 11:01:39:202,"[KUMHO110087A90C9C246B000200E500FBB05349B16A00A3]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18865,0,-93,10065
534,10-30 11:01:40:400,"[KUMHO110087A92031246B000100E100FBAF5372C96A00AB]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29385,0,-85,10241
535,10-30 11:01:40:528,"[KUMHO110087A91B39246B0002010E00FBAF53B6C66A00A1]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46790,0,-95,10145
536,10-30 11:01:42:013,"[KUMHO110087A90D9A246B0001010B00FBB0521F176A0098]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,27,7959,0,-104,10033
537,10-30 11:01:42:493,"[KUMHO110087A90C04246B000100F700FEAF52332E6A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.133,2.97,27,13102,0,-87,10129
538,10-30 11:01:43:037,"[KUMHO110087A90C87246B000100E300FDB05339246A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.332,-0.172,2.98,28,14628,0,-85,10098
539,10-30 11:01:43:787,"[KUMHO110087A91C14246B000100E500FCAF521F666A00A6]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8038,0,-90,20114
540,10-30 11:01:43:995,"[KUMHO110087A90C9E246B000200E400FCB05308C16A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2241,0,-96,10273
541,10-30 11:01:44:505,"[KUMHO110087A90D98246B0001010D00FD9F521BD16A00A4]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7121,0,-92,10128
542,10-30 11:01:45:096,"[KUMHO110087A91CB2246B0002011C0100B04F1E506A00A5]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24,7760,0,-91,10224
543,10-30 11:01:46:647,"[KUMHO110087A90CCF246B000200E100FAAB50A7CF6A00A8]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.289,2.93,25,42959,0,-88,10081
544,10-30 11:01:47:446,"[KUMHO110087A91543246B000100EA00FCAF52BFDB6A00A2]
",87A91543,24,1.0.7,1.0.6,0,-2.506,-0.211,2.97,27,49115,0,-94,10337
545,10-30 11:01:49:267,"[KUMHO110087A90C9C246B000200E400FBB05349B26A00A3]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.25,2.98,28,18866,0,-93,10065
546,10-30 11:01:49:347,"[KUMHO110087A90C83246B000100E100FBAF5210F06A00A3]
",87A90C83,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,27,4336,0,-93,10225
547,10-30 11:01:50:641,"[KUMHO110087A92031246B000100E100FBAF5272CA6A00AB]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,27,29386,0,-85,10241
548,10-30 11:01:50:673,"[KUMHO110087A91B39246B0002010D00FBAF53B6C76A00A3]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46791,0,-93,10145
549,10-30 11:01:52:031,"[KUMHO110087A90D9A246B0001010B00FBB0521F186A00A6]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,27,7960,0,-90,10017
550,10-30 11:01:52:623,"[KUMHO110087A90C04246B000100F700FCAF52332F6A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.211,2.97,27,13103,0,-87,10129
551,10-30 11:01:53:134,"[KUMHO110087A90C87246B000100E400FCB05339256A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14629,0,-85,10097
552,10-30 11:01:53:853,"[KUMHO110087A91C14246B000100E500FCAF511F676A00A9]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,26,8039,0,-87,10065
553,10-30 11:01:54:268,"[KUMHO110087A90C9E246B000200E300FCB05308C26A00A1]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28,2242,0,-95,10273
554,10-30 11:01:54:604,"[KUMHO110087A90D98246B0001010E00FC9F521BD26A00A5]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.211,2.81,27,7122,0,-91,10098
555,10-30 11:01:55:307,"[KUMHO110087A91CB2246B0002011C0101B04F1E516A00A6]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.016,2.98,24,7761,0,-90,10210
556,10-30 11:01:56:744,"[KUMHO110087A90CCF246B000200E000FBAB50A7D06A00AE]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.686,-0.25,2.93,25,42960,0,-82,10097
557,10-30 11:01:57:799,"[KUMHO110087A91543246B000100E900FCB052BFDC6A00A6]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.211,2.98,27,49116,0,-90,10353
558,10-30 11:01:59:333,"[KUMHO110087A90C9C246B000200E500FBB05349B36A00A3]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18867,0,-93,10065
559,10-30 11:01:59:572,"[KUMHO110087A90C83246B000100DF00FBAF5210F16A00AC]
",87A90C83,24,1.0.7,1.0.6,0,-3.804,-0.25,2.97,27,4337,0,-84,10225
560,10-30 11:02:00:818,"[KUMHO110087A91B39246B0002010D00FBAF53B6C86A00A5]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46792,0,-91,10144
561,10-30 11:02:00:882,"[KUMHO110087A92031246B000200E100FBAF5372CB6A00AB]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.97,28,29387,0,-85,10240
562,10-30 11:02:02:065,"[KUMHO110087A90D9A246B0001010B00FBB0531F196A00AF]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,28,7961,0,-81,10033
563,10-30 11:02:02:752,"[KUMHO110087A90C04246B000100F700FDB05233306A00AB]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13104,0,-85,10129
564,10-30 11:02:03:247,"[KUMHO110087A90C87246B000100E400FDB05339266A00AD]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14630,0,-83,10112
565,10-30 11:02:03:918,"[KUMHO110087A91C14246B000100E500FCAF521F686A00AE]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8040,0,-82,10065
566,10-30 11:02:04:541,"[KUMHO110087A90C9E246B000200E400FCB05308C36A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2243,0,-96,10272
567,10-30 11:02:04:732,"[KUMHO110087A90D98246B0001010E00FD9F521BD36A00A6]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7123,0,-90,10128
568,10-30 11:02:05:531,"[KUMHO110087A91CB2246B0002011C0100B04F1E526A00A5]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24,7762,0,-91,10224
569,10-30 11:02:06:826,"[KUMHO110087A90CCF246B000200E100FBAB51A7D16A00AF]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,42961,0,-81,10082
570,10-30 11:02:08:136,"[KUMHO110087A91543246B000100E900FBB052BFDD6A00AB]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49117,0,-85,10337
571,10-30 11:02:09:382,"[KUMHO110087A90C9C246B000200E500FBB05249B46A00A3]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,27,18868,0,-93,10049
572,10-30 11:02:09:797,"[KUMHO110087A90C83246B000100E000FBAF5210F26A00AE]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4338,0,-82,10224
573,10-30 11:02:10:948,"[KUMHO110087A91B39246B0002010D00FBAF53B6C96A00A3]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46793,0,-93,10129
574,10-30 11:02:11:123,"[KUMHO110087A92031246B000100E100FAAF5272CC6A00AC]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.289,2.97,27,29388,0,-84,10240
575,10-30 11:02:12:083,"[KUMHO110087A90D9A246B0001010B00FBB0521F1A6A00A9]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,27,7962,0,-87,10017
576,10-30 11:02:12:882,"[KUMHO110087A90C04246B000100F700FEB05233316A00AA]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.133,2.98,27,13105,0,-86,10130
577,10-30 11:02:13:344,"[KUMHO110087A90C87246B000100E400FCB05339276A00AC]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14631,0,-84,10097
578,10-30 11:02:13:967,"[KUMHO110087A91C14246B000200E400FCAF521F696A00AF]
",87A91C14,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.97,27,8041,0,-81,10048
579,10-30 11:02:14:814,"[KUMHO110087A90C9E246B000200E300FCB05308C46A00A3]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28,2244,0,-93,10272
580,10-30 11:02:15:741,"[KUMHO110087A91CB2246B0002011B0100B04F1E536A00A3]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7763,0,-93,10209
581,10-30 11:02:16:907,"[KUMHO110087A90CCF246B000100E100FBAB50A7D26A00AC]
",87A90CCF,24,1.0.7,1.0.6,0,-3.568,-0.25,2.93,25,42962,0,-84,10080
582,10-30 11:02:18:473,"[KUMHO110087A91543246B000100E900FBB052BFDE6A00A8]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49118,0,-88,10336
583,10-30 11:02:19:447,"[KUMHO110087A90C9C246B000200E500FCB05349B56A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.211,2.98,28,18869,0,-90,10065
584,10-30 11:02:20:038,"[KUMHO110087A90C83246B000100E000FAAF5210F36A00AD]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.289,2.97,27,4339,0,-83,10241
585,10-30 11:02:21:093,"[KUMHO110087A91B39246B0002010D00FBAF53B6CA6A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46794,0,-87,10145
586,10-30 11:02:21:348,"[KUMHO110087A92031246B000100E100FBAF5372CD6A00A9]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29389,0,-87,10225
587,10-30 11:02:22:099,"[KUMHO110087A90D9A246B0001010B00FCB0521F1B6A00AB]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,27,7963,0,-85,10016
588,10-30 11:02:23:010,"[KUMHO110087A90C04246B000100F700FDB05233326A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13106,0,-87,10128
589,10-30 11:02:23:441,"[KUMHO110087A90C87246B000100E400FCB05339286A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14632,0,-85,10097
590,10-30 11:02:24:033,"[KUMHO110087A91C14246B000200E500FDAF511F6A6A00AE]
",87A91C14,24,1.0.7,1.0.6,0.1,-3.096,-0.172,2.97,26,8042,0,-82,10065
591,10-30 11:02:24:960,"[KUMHO110087A90D98246B0001010D00FD9F521BD56A00A4]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7125,0,-92,20227
592,10-30 11:02:25:087,"[KUMHO110087A90C9E246B000200E300FCB05308C56A00A5]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28,2245,0,-91,10273
593,10-30 11:02:25:965,"[KUMHO110087A91CB2246B0002011B0100B04F1E546A00A7]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7764,0,-89,10224
594,10-30 11:02:26:989,"[KUMHO110087A90CCF246B000200E100FBAB50A7D36A00AA]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,25,42963,0,-86,10081
595,10-30 11:02:28:810,"[KUMHO110087A91543246B000100E900FCB052BFDF6A00A8]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.211,2.98,27,49119,0,-88,10336
596,10-30 11:02:29:513,"[KUMHO110087A90C9C246B000200E500FBB05349B66A00AB]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18870,0,-85,10065
597,10-30 11:02:30:264,"[KUMHO110087A90C83246B000100E000FBAF5210F46A00AD]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4340,0,-83,10225
598,10-30 11:02:31:238,"[KUMHO110087A91B39246B0002010E00FBAF53B6CB6A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46795,0,-87,10144
599,10-30 11:02:31:590,"[KUMHO110087A92031246B000100E100FBAF5372CE6A00A9]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29390,0,-87,10241
600,10-30 11:02:32:132,"[KUMHO110087A90D9A246B0001010B00FCB0521F1C6A00AB]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,27,7964,0,-85,10032
601,10-30 11:02:33:139,"[KUMHO110087A90C04246B000100F700FDB05233336A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13107,0,-87,10129
602,10-30 11:02:33:539,"[KUMHO110087A90C87246B000100E400FCB05339296A00A9]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14633,0,-87,10097
603,10-30 11:02:34:082,"[KUMHO110087A91C14246B000100E400FCAF521F6B6A00AF]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.211,2.97,27,8043,0,-81,10049
604,10-30 11:02:35:073,"[KUMHO110087A90D98246B0001010D00FD9F521BD66A009F]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7126,0,-97,10113
605,10-30 11:02:35:376,"[KUMHO110087A90C9E246B000200E400FCB05308C66A00A3]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2246,0,-93,10288
606,10-30 11:02:36:175,"[KUMHO110087A91CB2246B0002011B0100B04F1E556A00A5]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7765,0,-91,10209
607,10-30 11:02:37:070,"[KUMHO110087A90CCF246B000200E100FBAB50A7D46A00A8]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,25,42964,0,-88,10081
608,10-30 11:02:39:147,"[KUMHO110087A91543246B000100E900FCB052BFE06A00A9]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.211,2.98,27,49120,0,-87,10337
609,10-30 11:02:39:578,"[KUMHO110087A90C9C246B000200E500FCB05349B76A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.211,2.98,28,18871,0,-90,10064
610,10-30 11:02:40:489,"[KUMHO110087A90C83246B000100E000FAAF5210F56A00AE]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.289,2.97,27,4341,0,-82,10225
